UNIQUE_ID,ACSTOTPOP,ACSIPOVBAS,MINORPCT,LOWINCOME,LOWINCPCT,LESSHS,LESSHSPCT,LINGISO,LINGISOPCT,UNDER5,UNDER5PCT,OVER64,OVER64PCT,PRE1960,PRE1960PCT,VULEOPCT,VULEO,DISPEO,DSLPM,CANCER,RESP,PTRAF,PWDIS,PNPL,PRMP,PTSDF,OZONE,PM25,D_LDPNT_2,D_DSLPM_2,D_CANCR_2,D_RESP_2,D_PTRAF_2,D_PWDIS_2,D_PNPL_2,D_PRMP_2,D_PTSDF_2,D_OZONE_2,D_PM25_2,P_MINORPCT,P_LWINCPCT,P_LESHSPCT,P_LNGISPCT,P_UNDR5PCT,P_OVR64PCT,P_LDPNT,P_VULEOPCT,P_DSLPM,P_CANCR,P_RESP,P_PTRAF,P_PWDIS,P_PNPL,P_PRMP,P_PTSDF,P_OZONE,P_PM25,P_LDPNT_D2,P_DSLPM_D2,P_CANCR_D2,P_RESP_D2,P_PTRAF_D2,P_PWDIS_D2,P_PNPL_D2,P_PRMP_D2,P_PTSDF_D2,P_OZONE_D2,P_PM25_D2
NLA_MS-10018,1127,0,0.850044366,0,0.63176575,0,0.253581662,0,0,0,0.157054126,0,0.113575865,0,0.286725664,0.740905058,0,0,0.151518415,32.69536964,0.456812528,NA,0.004069419,0.024895151,0.116516368,0.030404901,35.58930654,8.307674247,124.9594403,66.03404836,14249.14337,199.0859034,NA,1.773515079,10.84968868,50.77961944,13.25092221,15510.36544,3620.611809,86,81,82,80,97,32,85,87,20,6,7,NA,91,48,39,5,50,3,90,71,77,77,NA,95,78,71,58,82,81
NLA_TX-10060,3863.254516,0,0.971195323,0,0.739992046,0,0.566908891,0,0.286876371,0,0.149514331,0,0.086479456,0,0.076146862,0.855593685,0,0,0.068273611,17.13252506,0.179874993,596.1025475,NA,0.012068219,0.769982224,0.059052188,27.7890474,9.21354032,150.4518042,134.3314525,33490.38365,351.6104769,1190295.415,NA,23.53056063,1505.363686,115.2540483,54238.08121,17992.49748,92.62754574,93.19940168,96.65613854,92.51392245,94.71332414,38.57260383,58.68547923,94.82769532,0.971407203,0,0,78.25583938,NA,8.028592797,62.94281441,9.028592797,0,35.74266483,87.28518008,62.39955126,85.91347371,81.99925211,93.65613854,NA,68.39955126,90.28518008,60.57110805,92.82769532,95.97065931
NLA_KY-10024,1547,0,0.03749192,0,0.348988911,0,0.183486239,0,0,0,0.09114415,0,0.114414997,0,0.028744327,0.193240415,0,0,0.216794268,29.79983354,0.401112592,50.25913403,0.000168209,0.012551341,0.1589888,0.245848717,42.27603529,8.312969863,-7.157516109,-53.98312075,-7420.343858,-99.87952961,-12514.8369,-0.041885023,-3.125362056,-39.58919996,-61.21785922,-10526.99567,-2069.981189,28,47,69,73,81,28,13,36,29,38,37,41,41,22,38,44,25,23,63,43,35,35,38,43,51,42,39,34,35
NLA_FL-10042,8442.882463,0,0.719453948,0,0.318706883,0,0.096703969,0,0.06673247,0,0.076119826,0,0.128527414,0,0.036841173,0.519080415,0,0,0.380446576,36.64930531,0.546218164,182.1467021,NA,0.025676985,0.328246552,0.243617444,33.23164694,8.69790319,42.62702772,581.3892907,55806.76394,823.1383897,257132.5048,NA,38.60000295,545.0210686,438.8973821,50075.83833,13104.18933,75.36779786,47.40698194,50.45798843,66.54201157,73.89345639,37.14966756,50.04813382,69.14119707,31.81508823,82.26035291,74.54339215,43.20455957,NA,18.6311893,42.7237733,42.39563877,54.81508823,89.81508823,79.48205534,81.79682101,91.63597615,91.63597615,77.42561689,NA,71.14359049,79.66733485,77.37258471,92.29953699,91.60360461
NLA_RI-10019,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3514377,0,0,0,0.23197321,16.72998866,0.198674285,NA,NA,0.032908756,0.02517376,0.036667209,42.93384902,5.202445753,-0.995837029,-0.657321376,-47.40624648,-0.562965242,NA,NA,-0.093250546,-0.071332593,-0.103900533,-121.6577411,-14.74169712,2,0,4,44,8,100,31,0,10,0,0,NA,NA,0,0,0,100,0,71,71,71,71,NA,NA,71,71,71,71,71
NLA_SD-10066,1317,0,0.719817768,0,0.518202943,0,0.053084648,0,0.047979798,0,0.112376614,0,0.09491268,0,0.320083682,0.619010356,0,0,0.045776825,14.4621851,0.155704901,7.534066005,NA,0.004321795,0.023100401,0.004930393,43.7192634,4.850486849,111.6303864,15.96483954,5043.741379,54.30266924,2627.53382,NA,1.50724223,8.056351564,1.719493144,15247.25734,1691.625509,95,86,41,91,89,23,55,94,10,12,7,21,NA,10,4,0,92,5,97,86,93,91,88,NA,88,85,83,95,93
NLA_SD-10067,800,0,0.0325,0,0.120711563,0,0.136279926,0,0,0,0.0975,0,0.2325,0,0.646464646,0.076605781,0,0,0.122624208,16.1610461,0.18946213,0.045934554,0.000447581,0.008793358,0.083451474,0.043160717,41.70898301,5.890784795,-143.5644606,-27.23192736,-3588.984918,-42.07504408,-10.20097455,-0.099397125,-1.95279627,-18.5325926,-9.58497115,-9262.575581,-1308.203544,16,11,81,66,79,82,90,8,44,33,29,7,45,42,24,31,46,33,6,44,46,47,76,45,46,62,56,44,45
NLA_GA-10023,1951.585019,0,0.032648367,0,0.457928064,0,0.285406544,0,0.004486057,0,0.042385946,0,0.21687617,0,0.150611754,0.245288215,0,0,0.187154883,36.10260365,0.512149317,NA,4.94E-07,0.04340776,0.052830462,0.084037887,39.955841,9.178436537,-31.50618213,-38.98424952,-7651.435497,-108.3351761,NA,-0.000106597,-9.457203832,-11.36026622,-17.2621289,-8496.713472,-1950.388958,2.115713978,68.74237279,89.751301,53.3127187,30.62137396,85.62450557,72.92207033,25.98658879,15.65184046,11.00903779,13.48518575,NA,36.92948618,87.46648701,5.399712215,9.872372338,39.79593659,25.46486868,11.23024021,32.74474468,29.24739406,29.01495972,NA,28.43836727,11.03615114,38.93914713,38.63931483,27.3840595,27.3840595
NLA_WA-10033,1400,0,0.160714286,0,0.207227139,0,0.048387097,0,0.026771654,0,0.096428571,0,0.346428571,0,0.098090278,0.183970712,0,0,0.023084637,30.16287017,0.67996551,130.2467745,NA,0.009583389,0.220156546,0.03509649,38.60884052,7.111528548,-23.3771279,-5.501590172,-7188.492986,-162.0511334,-31040.7471,NA,-2.283938047,-52.46827573,-8.364285867,-9201.358417,-1694.837819,27,44,39,60,84,96,42,28,0,33,95,40,NA,1,48,3,69,19,36,69,37,20,34,NA,66,32,67,31,38
NLA_ID-10035,1678.899838,0,0.242846161,0,0.375004783,0,0.168479799,0,0.097671721,0,0.062333067,0,0.165244451,0,0.203608144,0.308925472,0,0,0.02005236,17.10336438,0.217603428,NA,1.46E-05,0.015039768,0.036089009,0.055378258,47.41744641,5.597297068,-15.16790242,-1.493811807,-1274.124725,-16.21048947,NA,-0.001086709,-1.120396356,-2.688471504,-4.125434497,-3532.38927,-416.9737851,75.57877825,57.74471409,83.89788564,93.51495677,44.65097907,63.21699302,65.94894282,66.61707113,2,13,11,NA,47.05105718,68.25528591,10.10211436,20.02552859,39,1,46.03829289,75.9872357,70,70,NA,41.97447141,66.74471409,71.96170711,67.9872357,68,71
NLA_OR-10051,1797.399726,0,0.166181106,0,0.126246944,0,0.017258076,0,0.005084131,0,0.052200987,0,0.183631331,0,0.52107154,0.146214025,0,0,0.832243082,38.75445153,0.61295113,1375.574964,0.003796715,0.103808033,0.824437474,3.803003621,37.48866306,9.677710006,-140.3935793,-262.0031185,-12108.5214,-191.7370803,-711963.3546,-1.2939119,-31.95325954,-267.8946224,-1344.962839,-11741.95588,-3033.230897,39.44763954,14.80840979,11.37450306,53.53680232,41.03060199,58.89409973,79.01373981,17.64676736,91.99468895,95.16321526,90.84751398,62.33984237,88.85383885,74.38916229,69.18878399,87.72236068,41.84751398,90.8262698,8.837250119,9.644691733,21.13535862,20.21644218,19.71952697,6.348924701,15.44335893,15.18828818,7.564104296,27.94303999,24.8860014
NLA_TX-10061,534,0,0.132958801,0,0.274298056,0,0.167958656,0,0.035897436,0,0.046816479,0,0.391385768,0,0.261707989,0.203628429,0,0,0.091771638,27.35450444,0.321120454,45.65910596,0.001811377,0.01002469,0.0341896,0.032544432,41.71267386,8.00531726,-21.04284542,-7.378973784,-2199.461356,-25.81995339,-3671.257849,-0.145645274,-0.806043438,-2.749042799,-2.616761717,-3353.94174,-643.6740976,5,42,59,47,28,99,79,14,2,12,10,22,61,5,0,4,52,10,9,35,32,32,29,15,35,36,35,31,32
NLA_TX-10062,1722.572946,0,0.249542055,0,0.332234551,0,0.16743347,0,0.012999163,0,0.054800833,0,0.23978262,0,0.07099781,0.290888303,0,0,0.171820228,36.71394457,0.455140693,NA,NA,0.014204944,0.117243404,0.05021313,40.41732753,9.175703332,-7.789331607,-18.70983171,-3989.63742,-49.41661676,NA,NA,-1.537420811,-12.41536177,-5.484629639,-4392.120105,-996.9230347,16.30408054,51.09122416,58.80234765,31.62336511,36.10642819,91.78714362,57.89357181,27.25846846,13.95438792,72.98479597,60.09122416,NA,NA,13.07602014,11.30408054,7.969591946,40.95438792,33,16.60816108,31.1672443,27.27367249,27.28887651,NA,NA,32.15204027,32.18244832,33.10642819,29.22806041,28.25846846
NLA_IN-10039,3045,0,0.037110016,0,0.119525848,0,0.050487157,0,0,0,0.046305419,0,0.181937603,0,0.233485939,0.078317932,0,0,0.366423425,22.93440788,0.285925098,135.8214343,NA,0.070503631,0.303746406,0.39980855,46.07425948,7.981217534,-196.1432068,-307.8192465,-19266.37783,-240.1954737,-114098.7412,NA,-59.22758496,-255.1665191,-335.8648985,-38705.34159,-6704.736104,22,13,26,65,35,70,46,7,43,20,17,46,NA,49,44,26,90,5,2,9,8,9,14,NA,12,14,30,6,7
NLA_MO-10038,696,0,0.070402299,0,0.49851632,0,0.210796915,0,0.020661157,0,0.076149425,0,0.195402299,0,0.391304348,0.28445931,0,0,0.153792704,22.00003152,0.281432376,7.982477495,2.27E-07,0.00774996,0.114487653,0.071711063,44.32394902,7.790466849,-18.99403185,-7.465144557,-1067.88821,-13.66081296,-387.4718813,-1.10E-05,-0.376185431,-5.557265447,-3.480876758,-2151.497943,-378.1516262,34,79,88,84,70,71,72,65,10,1,0,15,28,0,27,18,31,9,49,74,73,74,67,55,76,70,72,72,72
NLA_RI-10020,1092.631949,0,0.102134592,0,0.193501337,0,0.046913824,0,0.013101893,0,0.033657648,0,0.20565104,0,0.180375821,0.147817964,0,0,0.169261779,20.42770779,0.236596214,9.369807585,NA,0.100806076,0.097877971,0.076032402,40.39174163,5.716902776,-43.69245912,-40.0877463,-4801.794498,-55.71934655,-2080.350033,NA,-23.70903154,-26.2392847,-18.91970123,-9455.004227,-1344.181215,35.75513265,40.06682745,25.62338961,47.78663451,35.95179127,70.59188774,12.58997588,36.96849814,0.196658627,13.6883052,4.78663451,1.901670686,NA,27.29498794,11.47493971,0.196658627,3.491646569,17.78663451,57.85346196,62.1484499,48.87016882,50.96849814,68.90167069,NA,47.34510853,62.05012059,69.3116948,45.16515676,46.96849814
NLA_LA-10029,679.5054747,0,0.041643482,0,0.493175782,0,0.254543659,0,0.053028923,0,0.028518068,0,0.221186369,0,0.150397185,0.267409632,0,0,0.253409047,24.8073481,0.332811881,NA,NA,0.018491899,0.32044201,0.096025994,36.22897059,7.664531507,-7.789723215,-16.09474593,-1575.586861,-21.13785095,NA,NA,-1.503027083,-12.81257605,-5.676816966,-2301.007339,-486.7966978,5.649604307,68.89762584,81.85435262,81.48812922,20.26384924,77.93298522,55.64169045,35.24802154,30,0,0,NA,NA,14.16147509,39.93298522,16.59841723,57,0,34.89762584,43.84643877,45.89762584,45.89762584,NA,NA,44.49604307,41.70079139,45.59841723,42.49604307,43.84643877
NLA_MT-10077,820,0,0.065853659,0,0.293902439,0,0.203264095,0,0,0,0.019512195,0,0.38902439,0,0.224719101,0.179878049,0,0,0.030527094,16.18461992,0.202328788,17.52798097,0.116539035,0.00682922,0.019233386,0.2158383,44.94574248,6.271480822,-32.12245453,-4.36369312,-2313.509243,-28.92187299,-2505.535885,-16.65866329,-0.976202337,-2.749314938,-30.85298907,-6424.765684,-896.4763411,39,46,97,83,11,98,55,40,19,39,36,29,85,9,6,49,43,14,44,69,61,61,61,12,75,78,51,61,66
NLA_IA-10033,711,0,0.008438819,0,0.336146273,0,0.090038314,0,0,0,0.05766526,0,0.365682138,0,0.484771574,0.172292546,0,0,0.214584875,20.2783168,0.247981381,1.017651697,0.009197444,0.052792738,0.108325296,0.074748742,42.17296275,7.870940548,-62.69890103,-27.75376393,-2622.736661,-32.07316785,-131.6200176,-1.189569789,-6.828054402,-14.01046878,-9.667778109,-5454.524484,-1018.003838,8,66,68,66,48,98,58,49,45,37,28,12,90,66,2,28,38,44,48,62,66,67,73,10,43,82,68,66,65
NLA_NE-10064,1046.951298,0,0.006212712,0,0.26510442,0,0.066587615,0,0,0,0.095248674,0,0.156302577,0,0.592480017,0.135658566,0,0,0.066808023,15.21221949,0.171642328,9.542160264,4.95E-10,0.006499682,0.547810673,0.007311484,42.86381845,5.751924091,-136.1209486,-15.33009285,-3487.703255,-39.36178973,-2206.393716,-1.12E-07,-1.491432432,-126.7826327,-1.677629239,-9825.585069,-1319.020061,2.197809096,51.21759001,53.94065727,57,78.70328636,56.43518001,75.76262908,29.29671364,0.98021909,2.98021909,1.98021909,16.88131454,21,0.98021909,35.30766816,0,73.40657271,5.940657271,7.553865469,68.15824728,49.4153991,54.35605637,61.15824728,62,69.13846637,47.57364638,74.07912364,38.53408456,49.39561819
NLA_NV-10044,592,0,0.16722973,0,0.204391892,0,0.202222222,0,0,0,0,0,0.320945946,0,0.039344262,0.185810811,0,0,0.035158645,19.09134084,0.266044303,NA,NA,0.172740705,0.220698526,0.024541342,49.9937719,5.957139452,-3.922114077,-3.504862198,-1903.159757,-26.521176,NA,NA,-17.22001412,-22.00078855,-2.446454376,-4983.732445,-593.8497545,8,30,75,26,4,93,76,10,3,4,4,NA,NA,99,62,1,5,7,9,40,35,35,NA,NA,2,20,42,31,31
NLA_OK-10061,1186.97658,0,0.307506378,0,0.495365544,0,0.179134292,0,0,0,0.060656821,0,0.173543952,0,0.178529435,0.401435961,0,0,0.343811486,35.81377496,0.519141891,74.64063018,0.57372209,0.01038449,0.999025385,1.157814305,47.63574706,8.538591233,10.01023396,19.27593921,2007.914734,29.10591392,4184.741782,32.1653654,0.582211037,56.01065326,64.91381671,2670.718697,478.7197989,53.00153214,73.99985408,77.99722756,53,43.99970816,65.99832194,60.00204285,67.00058367,68,81,93,45.99985408,97.99992704,10,81.99992704,69.00029184,61,34,69.00109439,70.00029184,67.0003648,68.00029184,69.00007296,98,61.00021888,78.00029184,76.00029184,66.0003648,66.00029184
NLA_MS-10019,1136,0,0.534330986,0,0.595950704,0,0.319852941,0,0,0,0.044894366,0,0.222711268,0,0.201565558,0.565140845,0,0,0.134992887,41.13636185,0.628832911,0.158004506,1.04E-06,0.008782159,0.23945851,0.634067122,33.43498627,8.913118904,48.30065507,32.34801107,9857.404445,150.6856721,37.86222815,0.000249994,2.104446921,57.38084943,151.939933,8011.942901,2135.828594,64,76,92,80,34,85,75,71,9,69,85,15,27,0,62,78,1,54,77,60,68,70,53,59,53,72,82,66,68
NLA_UT-10045,1868.783644,0,0.057456703,0,0.295331139,0,0.126472675,0,0,0,0.07756655,0,0.20828055,0,0.105329084,0.176393921,0,0,0.027722756,15.25731599,0.18222596,NA,NA,0.012671068,0.0535199,0.021687113,53.01238638,5.763145102,-33.55704163,-8.732276697,-4843.669064,-57.95484022,NA,NA,-3.900392651,-16.97327991,-6.700850303,-16611.23446,-1811.389543,11.34769894,58.62977786,77.65230106,53,49.2277205,87.99902521,58.67384947,39.71694629,1,4.728207892,2.836924735,NA,NA,13.27179211,3.891283157,2.054358422,14.10871684,11.94564158,29.95690318,72.27179211,52.41331896,56.19588528,NA,NA,60.92409317,68.48922579,72.27179211,43.90254476,49.57639423
NLA_FL-10045,2436,0,0.48316913,0,0.368267223,0,0.121084337,0,0.010376135,0,0.073891626,0,0.247947455,0,0.250274424,0.425718177,0,0,0.279995937,36.0735305,0.565386204,116.2475439,0.759057281,0.060120856,0.861151794,0.250873953,33.25347582,8.316151233,43.60169314,48.77964247,6284.569489,98.49906125,20252.1283,132.2395718,10.47398729,150.0260223,43.70614046,5793.272149,1448.802753,57,56,60,33,73,76,83,58,15,77,83,35,97,45,68,45,55,67,80,56,61,61,58,98,60,70,60,60,60
NLA_OR-10052,839,0,0.041716329,0,0.332515337,0,0.043143297,0,0.002380952,0,0.060786651,0,0.294398093,0,0.312788906,0.187115833,0,0,0.015163366,15.49587284,0.227738344,0.045956762,NA,0.023982023,0.009285497,0.006055336,45.64359804,6.605912603,-43.84817516,-2.12566981,-2172.282115,-31.92539949,-6.442428493,NA,-3.36190938,-1.301683367,-0.8488646,-6398.527708,-926.0469516,4,55,28,50,58,90,70,28,0,0,1,3,NA,28,0,0,94,4,28,70,61,62,70,NA,55,71,72,46,56
NLA_SD-10070,1311,0,0.090007628,0,0.249806051,0,0.074561404,0,0,0,0.053394355,0,0.177726926,0,0.42816092,0.169906839,0,0,0.02413354,13.48968252,0.14745454,11.3467404,NA,0.007029431,0.033252412,0.010125721,42.54175882,5.481904986,-103.4478778,-5.8308999,-3259.239611,-35.62646328,-2741.483775,NA,-1.698379522,-8.034108964,-2.44647362,-10278.50621,-1324.482014,46,44,56,66,34,63,67,44,1,0,1,25,NA,36,9,11,79,16,17,74,49,52,60,NA,49,71,71,39,44
NLA_KS-10043,947,0,0.104540655,0,0.126715945,0,0.112149533,0,0,0,0.114044351,0,0.187961985,0,0.47311828,0.1156283,0,0,0.155747509,27.71953505,0.370144899,3.395059155,4.35E-06,0.021322875,0.113044451,0.129825202,43.95412026,8.235493151,-106.8908869,-35.1877957,-6262.632021,-83.62626897,-767.0405054,-0.000982275,-4.817444491,-25.53995943,-29.33120874,-9930.486946,-1860.632331,31,21,71,58,89,70,67,17,18,54,45,12,33,26,7,28,23,75,10,48,35,36,62,44,48,63,48,38,35
NLA_AL-10024,661.6196672,0,0.290489903,0,0.318998862,0,0.073114454,0,0,0,0.018824659,0,0.282227673,0,0.132281918,0.304744383,0,0,0.135699769,42.87725357,0.710007827,NA,NA,0.017720236,0.03890673,0.07175053,34.39639673,8.935534247,-3.279668312,-3.478671161,-1099.160788,-18.20109027,NA,NA,-0.46502508,-0.982535559,-1.768594045,-881.7535499,-229.0629191,53.91599829,40.20599403,28.49598976,71,14.49598976,92.02300555,54.28999573,49.06099616,3,46,68,NA,NA,22.16800341,3.228999573,12.60299701,9,30,47.68699872,55.45799915,54.45799915,54.45799915,NA,NA,55.45799915,57,56.22899957,55.22899957,55.22899957
NLA_NE-10065,459,0,0,0,0.235294118,0,0.061946903,0,0,0,0.043572985,0,0.25708061,0,0.633986928,0.117647059,0,0,0.074429129,13.74355114,0.154754602,1.150844775,NA,0.007318572,0.04596549,0.009502182,45.69903595,5.15797863,-68.83723332,-8.081389555,-1492.251645,-16.80299412,-124.9567882,NA,-0.794638209,-4.990855475,-1.031730974,-4961.924388,-560.0446361,1,44,51,57,25,89,80,23,2,0,0,9,NA,2,1,1,95,0,26,74,70,71,70,NA,74,77,77,62,69
NLA_MD-10015,622,0,0.36977492,0,0.207395498,0,0.109979633,0,0,0,0.003215434,0,0.340836013,0,0.457142857,0.288585209,0,0,0.172639342,27.09530283,0.405844074,50.57490796,9.89E-06,0.028730544,0.146707285,0.103555058,44.22304771,7.451846301,-18.65741709,-7.045946708,-1105.843301,-16.56375475,-2064.11877,-0.000403636,-1.172582578,-5.987579093,-4.226402915,-1804.879663,-304.1329474,43,56,66,47,3,97,75,44,1,14,33,18,59,3,34,8,37,2,35,53,51,50,47,25,52,51,53,50,51
NLA_OK-10062,927.0483286,0,0.454100516,0,0.393058214,0,0.268032954,0,0.026009793,0,0.088469947,0,0.110111226,0,0.065192792,0.423579365,0,0,0.135022494,30.41234972,0.4166162,NA,NA,0.020819535,0.117394836,0.060266875,42.38186249,8.749590999,4.208066506,8.652182752,1948.512774,26.68792532,NA,NA,1.335817074,7.543846385,3.869845364,2715.55606,560.6004218,76.93436153,56.17478799,91.94066966,77.97559014,76.69020164,28.38933606,34.08796022,70.0425291,12.00646741,17.98059778,23.94826076,NA,NA,28.03169116,20.01212967,15.07712228,5.993532594,58.93532594,64.04268838,64.02506448,67.03379679,67.0291077,NA,NA,67.03379679,65.01859708,63.02215371,67.03379679,67.03848588
NLA_WA-10035,1396.692626,0,0.183822996,0,0.45838255,0,0.193353999,0,0.009667656,0,0.018721677,0,0.243455196,0,0.157523405,0.321102773,0,0,0.016787548,17.69932451,0.233200747,NA,NA,0.008778522,0.050941582,0.024219597,41.90079984,8.20544054,-5.071765286,-0.640768758,-806.4763181,-10.45740717,NA,NA,-0.436440093,-1.924030242,-1.314564385,-1979.46195,-383.8571389,31.46390708,82.91565326,86.13652427,48.9056491,17.59042719,87.26304438,51.37956033,65.77912899,0,0.347391123,0.347391123,NA,NA,0,6.473911235,1.305217753,79.30521775,69.43173786,56.43173786,72,69.38956449,69.38956449,NA,NA,71.34739112,70.69478225,71.34739112,65.12652011,65.77912899
NLA_ID-10036,1362,0,0.246696035,0,0.386196769,0,0.141248721,0,0.031775701,0,0.044052863,0,0.248164464,0,0.240944882,0.316446402,0,0,0.058847315,16.19413686,0.213990226,31.52606653,1.22E-07,0.014459396,0.2222569,0.037511823,45.83331438,6.858464658,-12.38985146,-3.02604264,-832.7338129,-11.00379099,-1621.131266,-6.27E-06,-0.743530102,-11.4288793,-1.928930433,-2356.8376,-352.6755069,76,61,78,78,26,90,70,69,14,7,11,25,34,65,50,15,15,8,49,73,72,73,64,53,71,62,73,71,72
NLA_IA-10035,1198,0,0.019198664,0,0.138539043,0,0.054852321,0,0,0,0.035058431,0,0.282136895,0,0.392907801,0.078868854,0,0,0.17181039,17.62976116,0.215929233,19.4473016,NA,0.070932778,0.20382673,0.089105211,41.38625882,7.452435616,-129.5998766,-56.67132395,-5815.142539,-71.22383893,-6414.654733,NA,-23.39703917,-67.2318516,-29.39118109,-13651.17724,-2458.17144,14,19,45,66,21,92,46,10,28,10,11,27,NA,71,15,31,9,10,15,37,32,35,53,NA,20,62,51,27,28
NLA_IN-10043,1211.088781,0,0.424307335,0,0.58799078,0,0.200649285,0,0.086964404,0,0.062457524,0,0.091406365,0,0.618741192,0.506149058,0,0,0.623765074,27.37811834,0.362517268,1066.185567,0.034116642,0.19848778,3.669202401,5.141677124,45.14190725,8.574105212,98.73523063,128.5466519,5541.668058,74.11677524,324661.6975,6.097084864,37.020859,800.6456481,996.7351082,8954.249326,1699.627944,74.90534095,80.4487354,71.44526203,81.56649169,45.76350572,22.8560466,78.40561338,79.30197285,81.85595278,66.86628204,65.00583266,85.97047729,80.74958499,79.70869894,96.63005265,89.11885765,61.91608663,42.17094556,68.90456731,75.71648799,78.95327882,78.85844663,71.10390422,62.46482088,69.75512692,63.76733859,67.29871928,79.59205496,79.37718572
NLA_SD-10072,1620,0,0.055555556,0,0.201995012,0,0.043314501,0,0,0,0.082098765,0,0.135802469,0,0.488721805,0.128775284,0,0,0.081397982,14.04567803,0.153529287,0.76564712,NA,0.004618071,0.044518843,0.069493675,39.90744902,6.384822192,-178.4762487,-29.72571779,-5129.339231,-56.06733924,-279.6065666,NA,-1.686472543,-16.25783035,-25.37838581,-14573.79583,-2331.67234,28,32,32,66,63,43,74,27,27,6,5,10,NA,16,12,43,12,90,2,40,34,39,71,NA,49,63,43,30,27
NLA_OK-10063,1180,0,0.240677966,0,0.440273038,0,0.162162162,0,0,0,0.069491525,0,0.225423729,0,0.172711572,0.340475502,0,0,0.153081121,30.63859476,0.402637359,0.035212429,NA,0.007651928,0.125305551,0.044503956,43.79728693,8.722041644,-2.797277306,-2.479337903,-496.2298992,-6.521209527,-0.570308794,NA,-0.123932434,-2.029478229,-0.720796552,-709.3511778,-141.2642414,35,65,73,53,57,87,59,54,20,20,18,9,NA,2,21,8,12,56,44,55,54,54,51,NA,56,54,55,54,54
NLA_WY-10040,1822.634271,0,0.094218395,0,0.287871415,0,0.068817036,0,0.026942242,0,0.012643456,0,0.207187041,0,0.252898362,0.191044905,0,0,0.062951712,14.92444743,0.198816847,9.167219747,3.52E-05,0.014899036,0.148292348,0.142545107,48.12344391,5.565704819,-75.74368161,-18.57778251,-4450.962632,-59.35879502,-2243.063485,-0.006271794,-4.451730959,-40.3856753,-38.5925793,-14367.75039,-1660.728624,36.78775602,58.1787756,55.53632681,82.89387801,8.847347885,80.97387651,65.6424488,50.71510241,37.65551054,53.13224548,70.94040813,11.84734788,38.60898042,73.94040813,43.62204216,47.44326656,20.88081627,70.11918373,20.25142921,48.29795934,34.60898042,32.72816415,75.56979519,52.74857079,21.25142921,44.45061145,36.74857079,36.66857228,32.60898042
NLA_MO-10040,1864.962164,0,0.032413718,0,0.360993373,0,0.11216061,0,0.00396867,0,0.044453762,0,0.129008798,0,0.201124508,0.196703545,0,0,0.208627678,29.32142937,0.387091234,67.6302487,NA,0.033396577,0.070392007,0.044267379,46.29476405,8.666636164,-58.9228035,-57.11820238,-8027.637347,-105.9780548,-23393.67171,NA,-8.752794034,-19.76704371,-11.9121507,-12674.60642,-2372.756501,16.28542981,54.74651512,55.46108531,73.3572851,34.38723866,36.81837041,51.78642549,39.78244277,24,29,26,34.64470626,NA,29.60678726,14.03592765,9.321357451,65,59,25.81837041,48.35529374,40.56886825,40.56886825,42.96208099,NA,47.78443413,59.14171922,62.85628942,38.8902257,38.8902257
NLA_LA-10031,409,0,0.04400978,0,0.508905852,0,0.233438486,0,0.081632653,0,0.014669927,0,0.266503667,0,0.180371353,0.276457816,0,0,0.253409047,24.8073481,0.332811881,NA,NA,0.012904136,0.448669995,0.103204279,36.22897059,7.664531507,-5.73527032,-8.057650861,-788.7995799,-10.58242383,NA,NA,-0.410312989,-14.26636583,-3.281587853,-1151.973063,-243.709211,6,71,78,92,8,93,63,37,30,0,0,NA,NA,4,55,18,57,0,37,47,48,48,NA,NA,48,41,47,46,47
NLA_OR-10054,713,0,0.098176718,0,0.415147265,0,0.067061144,0,0,0,0.053295933,0,0.194950912,0,0.308196721,0.256661992,0,0,0.020034959,19.42805263,0.273291615,17.05433268,6.90E-05,0.008071561,0.015467992,0.015918438,46.72476667,6.1073,-21.43366496,-1.393339248,-1351.131736,-19.00617528,-1186.050427,-0.004797353,-0.561339982,-1.075727758,-1.107054163,-3249.492694,-424.7346353,19,70,43,50,49,68,69,50,0,6,5,13,56,6,1,2,98,2,43,71,66,67,65,32,70,71,71,60,66
NLA_AL-10025,697.6720418,0,0.78470255,0,0.760950098,0,0.190744055,0,0,0,0.034648071,0,0.159947701,0,0.316906145,0.772826324,0,0,0.137068041,45.10179321,0.71856755,0.260140271,NA,0.010142679,0.030047076,0.051042495,34.82306075,8.995819358,104.2116386,40.86677492,13602.43176,216.4479556,41.49861188,NA,2.998168609,8.787131789,16.36797219,10479.4438,2699.143873,87.60143822,94.99934626,62.60862933,71,32.60601438,52.3972543,82.20156897,93.80039224,3.799738505,60.00065374,71.80039224,9.199607758,NA,3.399869253,1,6.000653737,10.60013075,36.79908477,87.00196121,71.00130747,81.20222271,82.20222271,61.39986925,NA,68.80104598,64.40052299,66.20091523,80.20222271,80.20222271
NLA_NE-10067,815,0,0.014723926,0,0.244471744,0,0.045454545,0,0,0,0.057668712,0,0.239263804,0,0.606973059,0.129597835,0,0,0.097605407,14.74631355,0.173616088,26.13073347,0.009387778,0.018021415,0.05543379,0.020963412,45.60809673,5.362707836,-111.1074388,-17.86683379,-2699.337486,-31.78071673,-4783.274691,-1.718448595,-3.298850277,-10.14724837,-3.837387889,-8348.638782,-981.652685,4,46,40,57,41,84,78,28,6,1,2,22,82,21,1,7,95,2,13,66,57,60,56,14,58,76,70,45,58
